daily_time_spent,Age,area_income,daily_internet_usage,ad_topic_line,City,is_male,Country,Timestamp,clicked_on_ad,Hour,Day_of_Week,Month,Income_Category,Age_Category,Internet_Usage_Category,Time_Spent_Category
0.919428863,0.357142857,0.73665189,0.567744279,Customer-focused attitude-oriented instruction set,South Jennifer,0,Chad,5/27/2016 6:19,0,0.260869565,4,5,2,1,2,3
0.189869114,0.785714286,0.534958611,0.204443637,Synergized hybrid time-frame,Kyleborough,1,Portugal,1/25/2016 7:39,1,0.304347826,0,1,1,3,1,0
0.667006629,0.666666667,0.946840428,0.575190701,Advanced exuding conglomeration,North Randy,1,Malawi,5/8/2016 22:47,0,0.956521739,6,5,3,3,2,2
,0.285714286,0.826076566,0.553638455,Secured clear-thinking middleware,South Daniellefort,0,Qatar,3/19/2016 14:23,0,0.608695652,5,3,3,1,2,
0.710691824,0.166666667,0.769593195,0.352766679,Right-sized value-added initiative,Dianashire,0,Singapore,7/23/2016 4:37,0,0.173913043,5,7,2,0,1,2
0.522862485,0.69047619,0.85598145,0.197663155,Centralized tertiary pricing structure,East Eric,0,Guinea,6/23/2016 1:22,1,0.043478261,3,6,3,3,0,1
0.665306816,0.380952381,0.89218181,0.743310328,Multi-channeled reciprocal artificial intelligence,,0,Kazakhstan,7/19/2016 18:06,0,0.782608696,1,7,3,1,3,2
0.477987421,0.595238095,0.442816503,0.005509142,Synergized context-sensitive database,Jacobstad,0,Kuwait,2/28/2016 18:52,1,0.782608696,6,2,0,3,0,1
0.670406255,0.071428571,0.707196247,0.57301126,Realigned systematic function,Hernandezfort,0,Rwanda,2/10/2016 6:52,0,0.260869565,2,2,2,0,2,2
0.203467619,0.285714286,0.371872228,0.171873108,Adaptive context-sensitive application,Joneston,1,China,3/27/2016 9:11,1,0.391304348,6,3,0,1,0,0
0.905320415,0.357142857,0.750039931,0.626286475,Networked high-level structure,New Jeffreychester,0,Bouvet Island (Bouvetoya),5/23/2016 2:15,0,0.086956522,0,5,2,1,2,3
0.123236444,0.452380952,0.264885331,0.24930379,Profit-focused dedicated utilization,East Stephen,0,Vietnam,1/3/2016 3:22,1,0.130434783,6,1,0,2,1,0
0.882712902,0.19047619,0.408723848,0.384792348,Stand-alone tangible moderator,Turnerchester,0,Guatemala,,1,,,,0,0,1,3
0.515893252,0.976190476,0.347477946,0.316382129,Polarized tangible collaboration,Youngfort,0,Peru,5/24/2016 13:30,1,0.565217391,1,5,0,3,1,1
0.594594595,0.523809524,0.779499391,,,,1,Mayotte,2/1/2016 19:42,0,0.826086957,0,2,2,2,,1
0.900220976,0.238095238,0.605857535,0.639786899,Advanced modular Local Area Network,South Denisefurt,0,Samoa,6/5/2016 13:16,0,0.565217391,6,6,1,0,2,3
0.242733299,0.833333333,,0.192880494,Virtual scalable secured line,Port Melissaberg,0,Singapore,2/4/2016 8:53,1,0.347826087,3,2,,3,0,0
0.233044365,0.904761905,0.461945416,0.297856883,Front-line fault-tolerant intranet,Bernardton,1,Jamaica,3/24/2016 13:37,1,0.565217391,3,3,0,3,1,0
0.770865205,0.285714286,0.741756619,0.780179198,Inverse asymmetric instruction set,Port Mathew,1,Bahamas,6/2/2016 21:02,0,0.913043478,3,6,2,1,3,2
0.886112528,0.261904762,0.394636141,0.296525003,Synchronized leadingedge help-desk,Aliciatown,0,Canada,2/21/2016 7:42,1,0.304347826,6,2,0,1,1,3
0.123406425,0.404761905,0.283975764,0.24863785,Total 5thgeneration standardization,Josephstad,0,Algeria,6/26/2016 17:16,1,0.739130435,6,6,0,2,1,0
0.297127316,0.261904762,0.421958732,0.115813052,Sharable grid-enabled matrix,West Ericfurt,0,Fiji,1/3/2016 5:34,1,0.217391304,6,1,0,1,0,0
0.469658338,0.380952381,0.447671263,0.012592324,Balanced asynchronous hierarchy,New Brendafurt,0,Kenya,3/8/2016 18:00,1,0.782608696,1,3,0,1,0,1
0.477647459,0.714285714,0.442781077,0.03505267,Monitored object-oriented Graphic Interface,Port Julie,1,Argentina,6/19/2016 3:19,1,0.130434783,6,6,0,3,0,1
0.188169301,0.80952381,0.488756159,0.236166606,Cloned analyzing artificial intelligence,South Tiffanyton,1,Bouvet Island (Bouvetoya),7/21/2016 21:16,1,0.913043478,3,7,0,3,1,0
,0.333333333,0.539470104,0.903680833,,,1,Philippines,2/12/2016 20:36,0,0.869565217,4,2,1,1,3,
0.667346592,0.30952381,0.574710903,0.07113452,Face-to-face even-keeled website,Kentmouth,0,Senegal,5/17/2016 6:14,1,0.260869565,1,5,1,1,0,2
0.207037226,0.619047619,0.753822286,0.196512895,Extended context-sensitive monitoring,West Casey,1,Suriname,7/9/2016 11:04,1,0.47826087,5,7,2,3,0,0
0.781404046,0.404761905,0.76424995,0.814505388,Exclusive client-driven model,East Henry,1,Liberia,3/27/2016 2:35,0,0.086956522,6,3,2,2,3,3
0.693693694,0.285714286,0.901730538,0.584090084,Profound executive flexibility,Hollyfurt,1,Guam,1/16/2016 8:01,0,0.347826087,5,1,3,1,2,2
0.755566888,0.19047619,0.803625991,0.522823586,Reduced bi-directional strategy,North Anna,0,United Arab Emirates,1/21/2016 23:48,0,1,3,1,3,0,2,2
0.574536801,0.5,0.970728359,0.663760746,Digitized heuristic solution,Port Destiny,0,Antigua and Barbuda,6/5/2016 0:29,0,0,6,6,3,2,2,1
0.624681285,,0.602166341,0.895931711,Seamless 4thgeneration contingency,Ianmouth,1,Argentina,2/13/2016 15:37,0,0.652173913,5,2,1,,3,2
0.051844297,0.5,0.263699775,0.410461315,Seamless intangible secured line,North Johntown,1,Georgia,5/10/2016 7:22,1,0.304347826,1,5,0,2,1,0
0.636409995,0.285714286,0.928169459,0.478689914,Intuitive radical forecast,Hannahside,1,Jordan,3/27/2016 3:59,0,0.130434783,6,3,3,1,2,2
0.631990481,0.238095238,0.861430362,0.690216733,Multi-layered non-volatile Graphical User Interface,Wilsonburgh,0,Saudi Arabia,5/24/2016 18:35,0,0.782608696,1,5,3,0,3,2
0.435492096,0.238095238,0.356532999,0.097590507,User-friendly client-server instruction set,North Russellborough,0,South Africa,2/11/2016 2:40,1,0.086956522,3,2,0,0,0,1
0.753017168,0.214285714,0.795735116,0.653166243,Synchronized multimedia model,Murphymouth,0,Croatia,4/22/2016 8:31,0,0.347826087,4,4,3,0,2,2
0.875063743,0.261904762,0.73814544,0.49993946,Face-to-face intermediate approach,Carterburgh,1,Fiji,1/13/2016 2:58,0,0.086956522,2,1,2,1,2,3
0.457419684,0.928571429,0.383826424,0.218246761,Assimilated fault-tolerant hub,Penatown,0,Australia,6/16/2016 2:01,1,0.086956522,3,6,0,3,1,1
0.128335883,0.452380952,0.377911627,0.182225451,Exclusive disintermediate task-force,Joechester,1,Sao Tome and Principe,6/27/2016 18:37,1,0.782608696,0,6,0,2,0,0
0.751487336,0.214285714,0.781448289,0.684525972,Managed zero tolerance concept,East Paul,1,Fiji,7/3/2016 12:57,0,0.52173913,6,7,2,0,2,2
0.15791263,0.452380952,0.832567955,0.354764499,Compatible systemic function,Hartmanchester,0,Cyprus,2/3/2016 4:21,1,0.173913043,2,2,3,2,1,0
0.752507224,0.19047619,0.622680234,0.790471001,Configurable fault-tolerant monitoring,Mcdonaldfort,1,Kyrgyz Republic,5/29/2016 21:17,0,0.913043478,6,5,1,0,3,2
0.589495156,0.571428571,0.950558497,0.308875166,Future-proofed coherent hardware,North Mercedes,1,Pakistan,4/3/2016 21:13,1,0.913043478,6,4,3,3,1,1
0.83936767,0.5,0.78587198,0.753359971,Ameliorated upward-trending definition,Taylorberg,0,Seychelles,4/15/2016 11:51,0,0.47826087,4,4,2,2,3,3
0.56790753,0.095238095,,0.28556726,,Hansenmouth,0,Samoa,6/21/2016 3:14,1,0.130434783,1,6,,0,1,1
0.492435832,0.80952381,0.324599661,0.128102676,Progressive 24hour forecast,Bradyfurt,1,Bulgaria,3/14/2016 14:13,1,0.608695652,0,3,0,3,0,1
0.351861295,0.357142857,0.471797405,0.043346652,Self-enabling optimal initiative,West Jessicahaven,0,Mauritania,5/6/2016 21:07,1,0.913043478,4,5,0,1,0,1
0.038585756,0.5,0.696682003,0.577854462,Configurable logistical Graphical User Interface,Davilachester,0,Czech Republic,6/12/2016 17:52,1,0.739130435,6,6,2,2,2,0
0.186979432,0.452380952,0.104752147,0.397808451,Virtual bandwidth-monitored initiative,North Ricardotown,0,Chile,1/11/2016 7:36,1,0.304347826,0,1,0,2,1,0
0.769675336,0.428571429,0.631516011,0.906828914,Multi-tiered human-resource structure,Melissafurt,0,Poland,7/2/2016 0:24,0,0,5,7,1,2,3,2
0.734829169,0.19047619,0.817238652,0.580033902,Managed upward-trending instruction set,East Brianberg,0,Estonia,3/4/2016 10:13,0,0.434782609,4,3,3,0,2,2
0.294917559,0.476190476,0.835893587,0.192577794,Cloned object-oriented benchmark,Millerbury,0,Turkmenistan,3/24/2016 9:12,1,0.391304348,3,3,3,2,0,0
0.48172701,0.523809524,0.960436292,,Fundamental fault-tolerant neural-net,Garciaview,0,Latvia,2/14/2016 7:30,1,0.304347826,6,2,3,2,,1
0.961244263,0.547619048,0.700737078,0.401319772,Phased zero administration success,Townsendfurt,0,Fiji,4/25/2016 7:30,0,0.304347826,0,4,2,2,1,3
,0.261904762,0.602324232,0.17683739,Compatible intangible customer loyalty,Williamstad,0,Turkey,,1,,,,1,1,0,
0.420703723,0.238095238,0.41778165,0.091173266,Distributed 3rdgeneration definition,West Connor,0,Kazakhstan,4/23/2016 14:34,1,0.608695652,5,4,0,0,0,1
0.038415774,0.452380952,0.548894383,0.302518465,Pre-emptive cohesive budgetary management,West Justin,0,Bahrain,6/18/2016 17:56,1,0.739130435,5,6,1,2,1,0
0.647288798,0.285714286,0.922814915,0.57089236,Configurable multi-state utilization,Robertbury,0,Colombia,7/17/2016 1:58,0,0.043478261,6,7,3,1,2,2
0.738738739,0.095238095,0.681604653,0.582758203,Diverse multi-tasking parallelism,New Tinamouth,0,Brunei Darussalam,4/27/2016 4:28,0,0.173913043,2,4,2,0,2,2
0.579126296,0.333333333,0.896516935,0.746155709,Horizontal content-based synergy,,1,Taiwan,4/21/2016 20:29,0,0.869565217,3,4,3,1,3,1
0.240863505,0.30952381,0.261060831,0.191427534,Multi-tiered maximized archive,Reneechester,1,Serbia,3/23/2016 6:00,1,0.260869565,2,3,0,1,0,0
0.506884243,0.452380952,0.923045491,0.237074706,Diverse executive groupware,West Tinashire,0,Saint Pierre and Miquelon,7/19/2016 7:59,1,0.304347826,1,7,3,2,1,1
0.777154513,0.214285714,0.539220594,0.815716188,Synergized cohesive array,Jamesfurt,0,Australia,6/26/2016 11:52,1,0.47826087,6,6,1,0,3,2
0.080231175,0.738095238,0.652614895,0.57192154,Versatile dedicated software,New Nancy,1,Chad,3/30/2016 23:40,1,1,2,3,1,3,2,0
0.132925378,0.619047619,0.399876772,0.176292529,Stand-alone reciprocal synergy,Lisamouth,1,Norway,3/16/2016 7:59,1,0.304347826,2,3,0,3,0,0
0.750807411,0.404761905,0.677249371,0.113391452,Universal even-keeled analyzer,Harveyport,0,Turks and Caicos Islands,5/4/2016 0:01,1,0,2,5,2,2,0,2
0.561788203,0.261904762,0.888914356,0.32249667,Up-sized tertiary contingency,Ramosstad,0,Finland,7/2/2016 21:22,0,0.913043478,5,7,3,1,1,1
0.709161992,0.333333333,0.733926671,0.1416031,Monitored real-time superstructure,North Kevinside,0,South Africa,5/23/2016 21:14,1,0.913043478,0,5,2,1,0,2
0.691313955,0.30952381,0.811090836,0.7868386,Streamlined analyzing initiative,Haleview,1,Martinique,1/29/2016 20:16,0,0.869565217,4,1,3,1,3,2
,0.595238095,0.15321149,0.278847318,Automated static concept,Christinetown,0,Afghanistan,7/23/2016 14:47,1,0.608695652,5,7,0,3,1,
0.358320585,0.666666667,0.644152162,0.063445938,Operative stable moderator,New Michael,1,Micronesia,2/16/2016 9:11,1,0.391304348,1,2,1,3,0,1
0.904980452,0.30952381,0.736138058,0.533175929,Up-sized 6thgeneration moratorium,Jonesland,1,French Southern Territories,6/9/2016 21:43,0,0.913043478,3,6,2,1,2,3
0.891211967,0.261904762,0.708159167,0.603826129,Expanded clear-thinking core,North Shannon,0,Philippines,6/19/2016 9:24,0,0.391304348,6,6,2,1,2,3
0.643209247,0.119047619,0.783096523,0.447814505,Polarized attitude-oriented superstructure,New Sonialand,1,Algeria,6/6/2016 21:26,0,0.913043478,0,6,2,0,1,2
0.826449091,0.80952381,0.310173573,0.716248941,Networked coherent interface,Port Jason,1,San Marino,1/7/2016 13:25,0,0.565217391,3,1,0,3,3,3
0.125106238,0.619047619,0.696526097,0.25033297,Enhanced homogeneous moderator,East Barbara,1,Guernsey,4/15/2016 6:08,1,0.260869565,4,4,2,3,1,0
0.415604284,0.523809524,0.554028582,1,Seamless full-range website,Port Erinberg,1,Sierra Leone,1/9/2016 3:45,1,0.130434783,5,1,1,2,3,1
0.167261601,0.880952381,,0.384368568,Profit-focused attitude-oriented task-force,,0,Tajikistan,2/10/2016 15:23,1,0.652173913,2,2,,3,1,0
0.503144654,0.142857143,0.174255707,0.341324616,Cross-platform multimedia algorithm,New Lindaberg,0,Liechtenstein,4/24/2016 13:42,1,0.565217391,6,4,0,0,1,1
0.749617542,0.404761905,0.872522115,0.711163579,Open-source coherent monitoring,,0,Ecuador,6/12/2016 5:31,0,0.217391304,6,6,3,2,3,2
0.486486486,0.619047619,0.761774393,0.086269524,Streamlined logistical secured line,South Adam,1,Switzerland,1/5/2016 9:42,1,0.391304348,1,1,2,3,0,1
0.882882883,0.333333333,0.777329233,0.600799128,Synchronized stable complexity,North Tracyport,1,Moldova,3/2/2016 10:07,0,0.434782609,2,3,2,1,2,3
0.229134795,0.261904762,0.806072382,0.362332001,Synergistic value-added extranet,Brownport,1,Finland,7/21/2016 10:54,1,0.434782609,3,7,3,1,1,0
0.409654938,0.69047619,0.74499338,0.111090931,Progressive non-volatile neural-net,Port Crystal,0,France,1/9/2016 4:53,1,0.173913043,5,1,2,3,0,1
0.823219446,0.214285714,0.759387555,0.583424143,Persevering tertiary capability,Masonhaven,0,Venezuela,1/6/2016 13:20,0,0.565217391,2,1,2,0,2,3
0.82117967,0.30952381,0.727026507,0.766678775,Enterprise-wide bi-directional secured line,Derrickhaven,0,Cuba,1/31/2016 4:10,0,0.173913043,6,1,2,1,3,3
0.126806051,,0.653333191,0.205230657,Organized contextually-based customer loyalty,Olsonstad,1,Peru,6/11/2016 8:38,1,0.347826087,5,6,1,,1,0
0.864694884,0.476190476,0.770386008,0.734532026,Total directional approach,New Brandy,0,Turkey,5/15/2016 20:48,0,0.869565217,6,5,2,2,3,3
0.70100289,0.285714286,0.428266576,0.098498608,Programmable uniform productivity,South Jasminebury,0,Albania,6/18/2016 17:23,1,0.739130435,5,6,0,1,0,2
0.714771375,0.214285714,0.819574794,,Robust transitional ability,East Timothy,0,French Southern Territories,3/17/2016 5:00,0,0.217391304,3,3,3,0,,2
0.4699983,0.380952381,0.624225243,0.030209468,De-engineered fault-tolerant database,Charlottefort,0,Papua New Guinea,6/29/2016 13:35,1,0.565217391,2,6,1,1,0,1
0.452320245,0.380952381,0.906286619,0.241191428,Managed disintermediate matrices,,1,Liechtenstein,2/2/2016 8:55,1,0.347826087,1,2,3,1,1,1
0.177120517,0.595238095,0.552820427,0.123743795,Configurable bottom-line application,West Lindseybury,0,Thailand,4/13/2016 5:42,1,0.217391304,2,4,1,3,0,0
0.874383818,0.452380952,0.56082033,0.846167817,Self-enabling didactic pricing structure,West Alyssa,0,Malaysia,7/20/2016 9:27,0,0.391304348,2,7,1,2,3,3
0.646948836,0.571428571,0.755164816,0.097893207,Versatile scalable encryption,Lake Craigview,1,Mauritius,2/26/2016 4:57,1,0.173913043,4,2,2,3,0,2
0.645588985,0.166666667,0.651988523,0.194696695,Proactive next generation knowledge user,Lake David,0,Algeria,2/26/2016 9:18,1,0.391304348,4,2,1,0,0,2
0.677205507,0.357142857,0.863523103,0.758929653,Customizable tangible hierarchy,Bruceburgh,0,Christmas Island,4/15/2016 14:45,0,0.608695652,4,4,3,1,3,2
0.128675846,0.166666667,0.509945288,0.402772733,Visionary asymmetric encryption,South Lauratown,1,Japan,2/1/2016 14:37,1,0.608695652,0,2,1,0,1,0
0.791262961,0.166666667,0.737776519,0.596016467,Intuitive explicit conglomeration,Port Robin,0,Greenland,1/20/2016 19:09,0,0.826086957,2,1,2,0,2,3
0.202107768,0.80952381,0.749807676,0.382733987,Business-focused real-time toolset,Jacksonburgh,1,Sao Tome and Principe,4/23/2016 6:28,1,0.260869565,5,4,2,3,1,0
0.687404386,0.428571429,0.91147579,0.708378738,Organic contextually-based focus group,Erinmouth,1,Senegal,6/19/2016 22:26,0,0.956521739,6,6,3,2,3,2
0.742478327,0.333333333,0.590792096,0.905436494,Right-sized asynchronous website,Port Aliciabury,0,Guadeloupe,2/15/2016 7:55,0,0.304347826,0,2,1,1,3,2
0.616692164,0.428571429,0.979152001,0.452839327,Advanced 5thgeneration capability,Port Whitneyhaven,0,Belgium,2/9/2016 19:37,0,0.826086957,1,2,3,2,1,2
0.688424273,0.214285714,0.656885886,0.832970093,,,0,Israel,1/25/2016 7:52,0,0.304347826,0,1,1,0,3,2
0.255991841,0.238095238,0.199881506,0.313355128,Devolved responsive structure,Tinaton,0,Honduras,7/18/2016 11:33,1,0.47826087,0,7,0,0,1,0
0.929797722,0.380952381,0.67707789,0.67859305,Triple-buffered regional toolset,North Loriburgh,0,Estonia,1/9/2016 7:28,0,0.304347826,5,1,2,1,2,3
0.964473908,0.30952381,0.553068411,0.441942124,Object-based executive productivity,Wendyton,1,Paraguay,3/21/2016 21:15,0,0.913043478,0,3,1,1,1,3
0.82899881,0.166666667,0.596334612,0.312991888,Business-focused responsive website,Lake Jacqueline,1,Kyrgyz Republic,2/15/2016 12:25,0,0.52173913,0,2,1,0,1,3
,0.214285714,0.747178656,0.556847076,Visionary analyzing structure,North Christopher,1,Mauritania,,0,,,,2,0,2,
0.234064253,0.785714286,0.287853403,0.239072527,De-engineered solution-oriented open architecture,Alexanderfurt,0,French Guiana,1/5/2016 0:02,1,0,1,1,0,3,1,0
0.378718341,0.119047619,0.275015843,0.265346894,Customizable modular Internet solution,West Pamela,0,Northern Mariana Islands,5/15/2016 1:03,1,0.043478261,6,5,0,0,1,1
0.137174911,0.380952381,0.533172643,0.171933648,Stand-alone encompassing throughput,West Amanda,0,Lebanon,5/5/2016 9:28,1,0.391304348,3,5,1,1,0,0
0.665646779,0.380952381,0.844260578,0.802821165,Customizable zero-defect matrix,South Tomside,0,Saint Pierre and Miquelon,5/26/2016 13:18,0,0.565217391,3,5,3,1,3,2
0.253442121,0.761904762,0.606277304,0.155164063,Managed well-modulated collaboration,Bethburgh,1,American Samoa,5/21/2016 1:36,1,0.043478261,5,5,1,3,0,0
0.72327044,0.071428571,0.580477734,0.654377043,Universal global intranet,Jamiefort,1,Austria,5/4/2016 12:06,0,0.52173913,2,5,1,0,2,2
0.397926228,0.166666667,,0.136093958,Re-engineered real-time success,Garciamouth,0,Tonga,7/5/2016 18:59,1,0.782608696,1,7,,0,0,1
0.854496005,0.428571429,0.82369324,0.657343504,Front-line fresh-thinking open system,West Brenda,0,Tonga,6/28/2016 20:13,0,0.869565217,1,6,3,2,2,3
0.211626721,0.547619048,0.799416842,0.221455382,Digitized contextually-based product,South Kyle,0,French Southern Territories,5/5/2016 11:09,1,0.47826087,3,5,3,2,1,0
0.474757777,0.119047619,0.807432778,0.378011866,Organic interactive support,Combsstad,0,Serbia,3/25/2016 15:17,1,0.652173913,4,3,3,0,1,1
0.304606493,0.285714286,0.88984414,0.404649473,Function-based stable alliance,Lake Allenville,0,New Caledonia,1/23/2016 15:02,1,0.652173913,5,1,3,1,1,0
0.885772565,0.30952381,0.727054298,0.638394479,Reactive responsive emulation,Greenechester,0,Taiwan,5/29/2016 7:29,0,0.304347826,6,5,2,1,2,3
0.384157743,0.476190476,0.955347596,0.331032813,Exclusive zero tolerance alliance,Jordantown,1,United States of America,5/30/2016 7:36,1,0.304347826,0,5,3,2,1,1
0.833078361,0.333333333,0.74320161,0.75057513,,,0,Morocco,4/17/2016 15:46,0,0.652173913,6,4,2,1,3,3
0.662077172,0.404761905,0.942014986,0.35845744,Inverse next generation moratorium,South Troy,1,Suriname,7/20/2016 23:08,0,1,2,7,3,2,1,2
0.846506884,0.404761905,0.805459143,0.691306454,Implemented bifurcated workforce,Lake Patrick,1,Macedonia,6/29/2016 3:07,0,0.130434783,2,6,3,2,3,3
0.702872684,0.380952381,0.820273545,0.810025427,Persevering even-keeled help-desk,Millerland,0,Wallis and Futuna,4/10/2016 14:48,0,0.608695652,6,4,3,1,3,2
0.670916199,0.285714286,0.850747538,,Grass-roots eco-centric instruction set,Port Jessicamouth,0,Chile,4/16/2016 16:38,0,0.695652174,5,4,3,1,,2
0.812340643,0.285714286,0.798203496,0.665698026,Fully-configurable incremental Graphical User Interface,Paulport,0,Gabon,5/3/2016 8:21,0,0.347826087,1,5,3,1,2,3
0.564337923,0.142857143,0.715346405,0.767102555,Expanded radical software,Clineshire,1,Gabon,3/18/2016 16:04,0,0.695652174,4,3,2,0,3,1
0.635220126,0.214285714,0.626754703,0.879162126,Mandatory 3rdgeneration moderator,Cynthiaside,0,Holy See (Vatican City State),5/22/2016 0:01,0,0,6,5,1,0,3,2
0.340302567,0.738095238,0.914159476,0.434314082,Enterprise-wide foreground emulation,Port Juan,0,Seychelles,2/1/2016 20:30,1,0.869565217,0,2,3,3,1,1
0.113037566,0.476190476,0.738781584,0.288049401,Customer-focused incremental system engine,Michellefort,0,Mayotte,1/23/2016 17:39,1,0.739130435,5,1,2,2,1,0
0.764235934,0.452380952,0.753422367,0.157706744,Right-sized multi-tasking solution,Port Angelamouth,1,Uganda,5/19/2016 3:52,1,0.130434783,3,5,2,2,0,2
,0.571428571,0.4305366,0.367962223,Vision-oriented optimizing middleware,Jessicahaven,0,Cambodia,5/9/2016 21:54,1,0.913043478,0,5,0,3,1,
0.802481727,0.119047619,0.64436029,0.448419906,Proactive context-sensitive project,North Daniel,1,Antigua and Barbuda,5/31/2016 11:44,1,0.47826087,1,5,1,0,1,3
0.887132415,0.333333333,0.729525732,0.664426686,Managed eco-centric encoding,New Juan,0,Cameroon,3/30/2016 19:09,0,0.826086957,2,3,2,1,2,3
0.851606323,0.380952381,0.72359933,,Visionary multi-tasking alliance,Amyfurt,0,Somalia,1/9/2016 15:49,0,0.652173913,5,1,2,1,,3
0.888662247,0.30952381,,0.494611938,Ameliorated tangible hierarchy,Harrishaven,0,Lebanon,4/18/2016 3:41,0,0.130434783,0,4,,1,2,3
0.379398266,0.833333333,0.152376073,,Extended interactive model,Roberttown,0,Saint Pierre and Miquelon,6/13/2016 13:59,1,0.565217391,0,6,0,3,,1
0.747237804,0.357142857,0.857903015,0.706804698,Universal bi-directional extranet,Jeremyshire,1,Dominica,4/23/2016 8:15,0,0.347826087,5,4,3,1,3,2
0.631310556,0.714285714,0.802102055,0.839024095,Enhanced maximized access,Birdshire,0,Hungary,3/27/2016 16:41,0,0.695652174,6,3,3,3,3,2
0.730069692,0.071428571,,0.39120959,Upgradable even-keeled challenge,New Amanda,0,Taiwan,2/19/2016 7:29,1,0.304347826,4,2,,0,1,2
0.672955975,0.333333333,0.721940866,0.881281027,,,1,Saint Lucia,,0,,,,2,1,3,2
0.87863335,0.523809524,0.712216991,0.773459257,Re-contextualized systemic time-frame,Jacksonmouth,0,Niue,1/27/2016 20:47,0,0.869565217,2,1,2,2,3,3
0.701852796,0.476190476,0.506411527,0.03571861,Horizontal national architecture,North April,0,France,4/20/2016 0:41,1,0,2,4,0,2,0,2
,0.047619048,0.527432839,0.497638939,Reactive bi-directional workforce,Hayesmouth,0,Cyprus,2/7/2016 7:41,0,0.304347826,6,2,1,0,2,
0.69318375,0.142857143,0.596479218,0.795556363,Horizontal transitional challenge,South Corey,1,French Southern Territories,4/21/2016 9:30,0,0.391304348,3,4,1,0,3,2
0.817950025,0.285714286,0.834018901,0.493945998,Re-engineered neutral success,Juliaport,0,Costa Rica,4/19/2016 5:15,0,0.217391304,1,4,3,1,2,3
0.500764916,0.595238095,0.46081132,0.00133188,Adaptive contextually-based methodology,Port Paultown,0,Austria,4/12/2016 14:01,1,0.608695652,1,4,0,3,0,1
0.321264661,0.357142857,0.810124251,0.184828672,Configurable dynamic adapter,East Vincentstad,0,Zambia,3/15/2016 11:25,1,0.47826087,1,3,3,1,0,1
0.99218086,0.428571429,0.618792059,0.460043589,Multi-lateral empowering throughput,Kimberlytown,0,Congo,2/16/2016 18:21,0,0.782608696,1,2,1,2,1,3
0.920958695,0.261904762,0.625392933,0.395629011,Fundamental zero tolerance solution,New Steve,1,United States of America,2/18/2016 23:08,0,1,3,2,1,1,1,3
0.570797212,0.380952381,0.847173006,0.840477055,Proactive asymmetric definition,New Johnberg,0,Pitcairn Islands,3/25/2016 8:40,0,0.347826087,4,3,3,1,3,1
0.879313276,0.523809524,0.625965707,0.824373411,Pre-emptive zero tolerance Local Area Network,Shawstad,0,Belize,3/16/2016 0:28,0,0,2,3,1,2,3,3
0.072582016,0.404761905,0.235188728,0.551701174,Self-enabling incremental collaboration,New Rebecca,0,Anguilla,1/28/2016 11:50,1,0.47826087,3,1,0,2,2,0
0.037055924,0.69047619,0.440764534,0.626165395,Exclusive even-keeled moratorium,Jeffreyburgh,1,South Africa,3/24/2016 2:01,1,0.086956522,3,3,0,3,2,0
0.75199728,0.30952381,0.792307786,0.767707955,Reduced incremental productivity,Faithview,0,Singapore,3/3/2016 22:31,0,0.956521739,3,3,3,1,3,2
0.585585586,0.142857143,0.785253091,0.703111757,Realigned scalable standardization,Richardsontown,0,Finland,2/26/2016 9:54,0,0.391304348,4,2,2,0,3,1
0.150773415,0.285714286,0.717035409,0.696270735,Secured scalable Graphical User Interface,Port Brookeland,0,Martinique,7/6/2016 15:56,1,0.652173913,2,7,2,1,3,0
0.817780044,0.166666667,0.679206362,0.579973362,Team-oriented context-sensitive installation,East Christopherbury,0,Cameroon,6/24/2016 5:50,0,0.217391304,4,6,2,0,2,3
0.807241203,0.285714286,0.803812895,0.661702385,Pre-emptive systematic budgetary management,Port Christinemouth,0,Sweden,5/23/2016 21:00,0,0.913043478,0,5,3,1,2,3
0.402855686,0.714285714,0.81593903,0.184404892,Fully-configurable high-level implementation,South Meghan,1,New Caledonia,2/3/2016 19:12,1,0.826086957,2,2,3,3,0,1
0.794832568,0.357142857,0.660635717,0.853614239,Profound maximized workforce,Hessstad,1,Bosnia and Herzegovina,4/28/2016 22:54,0,0.956521739,3,4,2,1,3,3
0.914159442,0.5,0.799575191,0.505448602,,,1,Singapore,3/19/2016 14:57,0,0.608695652,5,3,3,2,2,3
0.107768146,,0.665622714,0.229386124,Optional mission-critical functionalities,Lewismouth,1,Falkland Islands (Malvinas),7/15/2016 9:08,1,0.391304348,4,7,2,,1,0
,0.380952381,0.749203293,,Multi-layered tangible portal,New Paul,0,Bosnia and Herzegovina,5/12/2016 4:35,0,0.173913043,3,5,2,1,,
0.726160122,0.214285714,0.702446086,0.779876498,Reduced mobile structure,Lake Angela,1,Mauritius,1/1/2016 21:58,0,0.913043478,4,1,2,0,3,2
0.71018188,0.5,0.916623427,0.697844775,Enhanced zero tolerance Graphic Interface,East Graceland,1,Indonesia,3/13/2016 13:50,0,0.565217391,6,3,3,2,3,2
0.566037736,0.071428571,0.710877516,0.645417121,De-engineered tertiary secured line,Hartport,0,Czech Republic,7/16/2016 14:13,0,0.608695652,5,7,2,0,2,1
0.063063063,0.666666667,0.671674177,0.388303669,Reverse-engineered well-modulated capability,East Yvonnechester,0,Eritrea,4/18/2016 0:49,1,0,0,4,2,3,1,0
